time_taken,is_correct,attempts,key_presses,backspace_presses,mouse_movements,actual,response
11891,0,1,34,0,"[{'x': 870, 'y': 485}, {'x': 867, 'y': 484}, {'x': 863, 'y': 483}, {'x': 859, 'y': 480}, {'x': 853, 'y': 477}, {'x': 847, 'y': 474}, {'x': 841, 'y': 468}, {'x': 834, 'y': 463}, {'x': 830, 'y': 457}, {'x': 823, 'y': 450}, {'x': 818, 'y': 443}, {'x': 814, 'y': 440}, {'x': 812, 'y': 437}, {'x': 809, 'y': 433}, {'x': 808, 'y': 432}, {'x': 807, 'y': 429}, {'x': 804, 'y': 427}, {'x': 803, 'y': 426}, {'x': 802, 'y': 425}, {'x': 801, 'y': 424}, {'x': 800, 'y': 423}, {'x': 800, 'y': 422}, {'x': 799, 'y': 422}, {'x': 798, 'y': 422}, {'x': 798, 'y': 422}, {'x': 798, 'y': 423}, {'x': 798, 'y': 424}, {'x': 798, 'y': 425}, {'x': 799, 'y': 426}, {'x': 799, 'y': 431}, {'x': 798, 'y': 435}, {'x': 797, 'y': 438}, {'x': 796, 'y': 440}, {'x': 796, 'y': 442}, {'x': 796, 'y': 443}, {'x': 795, 'y': 446}, {'x': 795, 'y': 447}, {'x': 795, 'y': 448}, {'x': 795, 'y': 449}, {'x': 795, 'y': 450}, {'x': 793, 'y': 451}, {'x': 793, 'y': 452}, {'x': 793, 'y': 453}, {'x': 793, 'y': 454}, {'x': 793, 'y': 455}, {'x': 793, 'y': 456}, {'x': 793, 'y': 457}, {'x': 793, 'y': 458}, {'x': 793, 'y': 459}, {'x': 793, 'y': 460}, {'x': 793, 'y': 462}, {'x': 793, 'y': 462}, {'x': 793, 'y': 463}, {'x': 793, 'y': 465}, {'x': 793, 'y': 465}, {'x': 794, 'y': 465}, {'x': 794, 'y': 466}, {'x': 794, 'y': 468}, {'x': 795, 'y': 468}, {'x': 795, 'y': 469}, {'x': 795, 'y': 471}, {'x': 795, 'y': 472}, {'x': 795, 'y': 473}]",5G7zx,5G7zX
44635,0,1,7,0,"[{'x': 1141, 'y': 231}, {'x': 1119, 'y': 248}, {'x': 1101, 'y': 264}, {'x': 1083, 'y': 276}, {'x': 1065, 'y': 290}, {'x': 1049, 'y': 300}, {'x': 1033, 'y': 312}, {'x': 1018, 'y': 320}, {'x': 1005, 'y': 329}, {'x': 994, 'y': 337}, {'x': 983, 'y': 344}, {'x': 972, 'y': 349}, {'x': 964, 'y': 354}, {'x': 955, 'y': 357}, {'x': 947, 'y': 363}, {'x': 941, 'y': 366}, {'x': 935, 'y': 369}, {'x': 931, 'y': 370}, {'x': 927, 'y': 373}, {'x': 923, 'y': 374}, {'x': 920, 'y': 375}, {'x': 918, 'y': 377}, {'x': 917, 'y': 377}, {'x': 915, 'y': 379}, {'x': 913, 'y': 380}, {'x': 912, 'y': 381}, {'x': 912, 'y': 382}, {'x': 909, 'y': 382}, {'x': 908, 'y': 382}, {'x': 907, 'y': 383}, {'x': 906, 'y': 384}, {'x': 905, 'y': 384}, {'x': 904, 'y': 385}, {'x': 903, 'y': 386}, {'x': 902, 'y': 386}, {'x': 901, 'y': 386}, {'x': 900, 'y': 386}, {'x': 899, 'y': 386}, {'x': 898, 'y': 386}, {'x': 897, 'y': 386}, {'x': 895, 'y': 386}, {'x': 892, 'y': 386}, {'x': 891, 'y': 386}, {'x': 888, 'y': 387}, {'x': 886, 'y': 388}, {'x': 881, 'y': 389}, {'x': 876, 'y': 391}, {'x': 872, 'y': 394}, {'x': 866, 'y': 395}, {'x': 862, 'y': 398}, {'x': 856, 'y': 401}, {'x': 852, 'y': 402}, {'x': 848, 'y': 405}, {'x': 846, 'y': 406}, {'x': 843, 'y': 407}, {'x': 841, 'y': 408}, {'x': 838, 'y': 409}, {'x': 837, 'y': 409}, {'x': 836, 'y': 409}, {'x': 835, 'y': 411}, {'x': 834, 'y': 411}, {'x': 833, 'y': 412}, {'x': 832, 'y': 413}, {'x': 831, 'y': 414}, {'x': 830, 'y': 414}, {'x': 830, 'y': 415}, {'x': 829, 'y': 415}, {'x': 829, 'y': 416}, {'x': 828, 'y': 416}, {'x': 827, 'y': 416}, {'x': 827, 'y': 416}, {'x': 827, 'y': 416}, {'x': 827, 'y': 417}, {'x': 826, 'y': 418}, {'x': 826, 'y': 419}, {'x': 825, 'y': 420}, {'x': 825, 'y': 422}, {'x': 825, 'y': 423}, {'x': 825, 'y': 424}, {'x': 825, 'y': 425}, {'x': 824, 'y': 425}, {'x': 824, 'y': 426}, {'x': 824, 'y': 428}, {'x': 824, 'y': 429}, {'x': 824, 'y': 431}, {'x': 824, 'y': 431}, {'x': 824, 'y': 433}, {'x': 824, 'y': 434}, {'x': 824, 'y': 434}, {'x': 824, 'y': 436}, {'x': 824, 'y': 437}, {'x': 824, 'y': 438}, {'x': 824, 'y': 439}, {'x': 824, 'y': 440}, {'x': 824, 'y': 441}, {'x': 824, 'y': 443}, {'x': 824, 'y': 444}, {'x': 824, 'y': 445}, {'x': 824, 'y': 447}, {'x': 824, 'y': 448}, {'x': 824, 'y': 449}, {'x': 824, 'y': 451}, {'x': 824, 'y': 453}, {'x': 824, 'y': 454}, {'x': 824, 'y': 456}, {'x': 823, 'y': 457}, {'x': 823, 'y': 458}, {'x': 823, 'y': 459}, {'x': 823, 'y': 460}, {'x': 823, 'y': 461}, {'x': 823, 'y': 462}, {'x': 823, 'y': 464}, {'x': 823, 'y': 465}, {'x': 823, 'y': 466}, {'x': 823, 'y': 467}, {'x': 823, 'y': 468}, {'x': 823, 'y': 469}, {'x': 823, 'y': 469}, {'x': 822, 'y': 469}]",4abBE,4ABBE
8093,1,1,15,0,"[{'x': 818, 'y': 408}, {'x': 818, 'y': 409}, {'x': 818, 'y': 411}, {'x': 818, 'y': 411}, {'x': 817, 'y': 411}, {'x': 816, 'y': 411}, {'x': 816, 'y': 414}, {'x': 816, 'y': 417}, {'x': 816, 'y': 423}, {'x': 815, 'y': 427}, {'x': 815, 'y': 433}, {'x': 815, 'y': 436}, {'x': 815, 'y': 442}, {'x': 813, 'y': 446}, {'x': 813, 'y': 448}, {'x': 813, 'y': 452}, {'x': 813, 'y': 453}, {'x': 813, 'y': 455}, {'x': 813, 'y': 456}, {'x': 813, 'y': 457}, {'x': 813, 'y': 459}, {'x': 813, 'y': 460}, {'x': 813, 'y': 462}, {'x': 812, 'y': 462}, {'x': 812, 'y': 462}, {'x': 812, 'y': 463}, {'x': 812, 'y': 465}, {'x': 812, 'y': 465}, {'x': 812, 'y': 466}, {'x': 812, 'y': 468}, {'x': 812, 'y': 469}, {'x': 812, 'y': 469}, {'x': 812, 'y': 471}, {'x': 812, 'y': 472}, {'x': 812, 'y': 473}, {'x': 812, 'y': 474}, {'x': 812, 'y': 475}, {'x': 812, 'y': 476}]",2JCrr,2JCrr
14754,1,1,5,0,"[{'x': 779, 'y': 728}, {'x': 814, 'y': 728}, {'x': 845, 'y': 730}, {'x': 875, 'y': 730}, {'x': 901, 'y': 730}, {'x': 926, 'y': 729}, {'x': 950, 'y': 729}, {'x': 974, 'y': 727}, {'x': 996, 'y': 723}, {'x': 1018, 'y': 721}, {'x': 1038, 'y': 717}, {'x': 1055, 'y': 713}, {'x': 1070, 'y': 708}, {'x': 1086, 'y': 703}, {'x': 1098, 'y': 700}, {'x': 1109, 'y': 697}, {'x': 1119, 'y': 693}, {'x': 1127, 'y': 689}, {'x': 1135, 'y': 688}, {'x': 1143, 'y': 685}, {'x': 1149, 'y': 683}, {'x': 1153, 'y': 682}, {'x': 1159, 'y': 679}, {'x': 1163, 'y': 678}, {'x': 1166, 'y': 677}, {'x': 1169, 'y': 674}, {'x': 1170, 'y': 673}, {'x': 1172, 'y': 673}, {'x': 1173, 'y': 672}, {'x': 1175, 'y': 671}, {'x': 1176, 'y': 669}, {'x': 1178, 'y': 668}, {'x': 1179, 'y': 666}, {'x': 1181, 'y': 665}, {'x': 1184, 'y': 661}, {'x': 1189, 'y': 657}, {'x': 1191, 'y': 653}, {'x': 1195, 'y': 649}, {'x': 1198, 'y': 645}, {'x': 1202, 'y': 640}, {'x': 1205, 'y': 636}, {'x': 1209, 'y': 632}, {'x': 1212, 'y': 629}, {'x': 1214, 'y': 627}, {'x': 1218, 'y': 623}, {'x': 1221, 'y': 622}, {'x': 1222, 'y': 619}, {'x': 1225, 'y': 617}, {'x': 1226, 'y': 616}, {'x': 1227, 'y': 614}, {'x': 1228, 'y': 613}, {'x': 1229, 'y': 613}, {'x': 1229, 'y': 611}, {'x': 1230, 'y': 611}, {'x': 1230, 'y': 610}, {'x': 1231, 'y': 610}, {'x': 1229, 'y': 609}, {'x': 1227, 'y': 609}, {'x': 1226, 'y': 609}, {'x': 1226, 'y': 608}, {'x': 1223, 'y': 608}, {'x': 1222, 'y': 607}, {'x': 1220, 'y': 607}, {'x': 1217, 'y': 606}, {'x': 1215, 'y': 606}, {'x': 1213, 'y': 605}, {'x': 1210, 'y': 603}, {'x': 1207, 'y': 602}, {'x': 1205, 'y': 601}, {'x': 1203, 'y': 600}, {'x': 1198, 'y': 597}, {'x': 1195, 'y': 594}, {'x': 1190, 'y': 591}, {'x': 1184, 'y': 589}, {'x': 1176, 'y': 583}, {'x': 1167, 'y': 579}, {'x': 1159, 'y': 573}, {'x': 1148, 'y': 566}, {'x': 1137, 'y': 559}, {'x': 1126, 'y': 551}, {'x': 1115, 'y': 544}, {'x': 1106, 'y': 536}, {'x': 1095, 'y': 528}, {'x': 1087, 'y': 521}, {'x': 1078, 'y': 514}, {'x': 1069, 'y': 507}, {'x': 1063, 'y': 502}, {'x': 1056, 'y': 497}, {'x': 1050, 'y': 491}, {'x': 1046, 'y': 488}, {'x': 1042, 'y': 485}, {'x': 1038, 'y': 482}, {'x': 1035, 'y': 480}, {'x': 1033, 'y': 477}, {'x': 1032, 'y': 477}, {'x': 1030, 'y': 477}, {'x': 1030, 'y': 476}, {'x': 1029, 'y': 476}, {'x': 1027, 'y': 476}, {'x': 1026, 'y': 476}, {'x': 1026, 'y': 476}, {'x': 1024, 'y': 476}, {'x': 1024, 'y': 476}, {'x': 1023, 'y': 477}, {'x': 1023, 'y': 478}, {'x': 1010, 'y': 476}, {'x': 995, 'y': 472}, {'x': 978, 'y': 468}, {'x': 963, 'y': 462}, {'x': 950, 'y': 459}, {'x': 937, 'y': 455}, {'x': 929, 'y': 452}, {'x': 919, 'y': 448}, {'x': 915, 'y': 447}, {'x': 909, 'y': 444}, {'x': 905, 'y': 443}, {'x': 903, 'y': 442}, {'x': 898, 'y': 440}, {'x': 895, 'y': 439}, {'x': 892, 'y': 439}, {'x': 890, 'y': 437}, {'x': 887, 'y': 437}, {'x': 886, 'y': 436}, {'x': 884, 'y': 436}, {'x': 883, 'y': 436}, {'x': 882, 'y': 436}, {'x': 881, 'y': 436}, {'x': 880, 'y': 436}, {'x': 879, 'y': 436}, {'x': 878, 'y': 436}, {'x': 877, 'y': 436}, {'x': 876, 'y': 436}, {'x': 875, 'y': 436}, {'x': 873, 'y': 439}, {'x': 870, 'y': 444}, {'x': 868, 'y': 448}, {'x': 867, 'y': 454}, {'x': 865, 'y': 458}, {'x': 864, 'y': 460}, {'x': 863, 'y': 463}, {'x': 862, 'y': 464}, {'x': 862, 'y': 466}, {'x': 862, 'y': 467}, {'x': 861, 'y': 468}, {'x': 861, 'y': 469}, {'x': 859, 'y': 470}, {'x': 859, 'y': 471}, {'x': 858, 'y': 472}, {'x': 858, 'y': 473}, {'x': 858, 'y': 474}, {'x': 858, 'y': 476}, {'x': 858, 'y': 476}, {'x': 858, 'y': 477}, {'x': 858, 'y': 479}, {'x': 858, 'y': 480}, {'x': 858, 'y': 482}, {'x': 858, 'y': 483}, {'x': 858, 'y': 483}, {'x': 858, 'y': 485}, {'x': 858, 'y': 486}, {'x': 856, 'y': 488}]",14keh,14keh
13541,0,1,10,0,"[{'x': 856, 'y': 425}, {'x': 856, 'y': 425}, {'x': 856, 'y': 423}, {'x': 856, 'y': 424}, {'x': 857, 'y': 425}, {'x': 857, 'y': 426}, {'x': 858, 'y': 427}, {'x': 858, 'y': 428}, {'x': 858, 'y': 430}, {'x': 859, 'y': 431}, {'x': 859, 'y': 434}, {'x': 859, 'y': 436}, {'x': 859, 'y': 436}, {'x': 859, 'y': 437}, {'x': 859, 'y': 440}, {'x': 859, 'y': 441}, {'x': 859, 'y': 442}, {'x': 859, 'y': 444}, {'x': 859, 'y': 445}, {'x': 859, 'y': 446}, {'x': 859, 'y': 448}, {'x': 859, 'y': 449}, {'x': 859, 'y': 453}, {'x': 859, 'y': 454}, {'x': 859, 'y': 454}, {'x': 859, 'y': 457}, {'x': 859, 'y': 458}, {'x': 859, 'y': 459}, {'x': 859, 'y': 460}, {'x': 859, 'y': 461}, {'x': 859, 'y': 462}, {'x': 859, 'y': 464}, {'x': 859, 'y': 465}, {'x': 859, 'y': 466}, {'x': 859, 'y': 467}, {'x': 859, 'y': 468}, {'x': 859, 'y': 469}, {'x': 859, 'y': 470}, {'x': 859, 'y': 471}, {'x': 859, 'y': 473}, {'x': 859, 'y': 473}, {'x': 859, 'y': 474}, {'x': 859, 'y': 476}, {'x': 859, 'y': 476}, {'x': 860, 'y': 476}, {'x': 861, 'y': 476}, {'x': 862, 'y': 475}, {'x': 862, 'y': 474}, {'x': 862, 'y': 472}, {'x': 862, 'y': 469}, {'x': 861, 'y': 468}, {'x': 861, 'y': 467}, {'x': 861, 'y': 465}, {'x': 859, 'y': 464}, {'x': 858, 'y': 463}, {'x': 858, 'y': 461}, {'x': 858, 'y': 460}, {'x': 858, 'y': 459}, {'x': 858, 'y': 458}, {'x': 858, 'y': 457}, {'x': 858, 'y': 456}, {'x': 858, 'y': 454}, {'x': 858, 'y': 453}, {'x': 858, 'y': 451}, {'x': 858, 'y': 451}, {'x': 858, 'y': 449}, {'x': 858, 'y': 448}, {'x': 858, 'y': 446}, {'x': 859, 'y': 445}, {'x': 859, 'y': 445}, {'x': 859, 'y': 443}, {'x': 860, 'y': 442}, {'x': 860, 'y': 441}, {'x': 860, 'y': 439}, {'x': 860, 'y': 437}, {'x': 861, 'y': 437}, {'x': 861, 'y': 436}, {'x': 861, 'y': 435}, {'x': 861, 'y': 434}, {'x': 861, 'y': 432}, {'x': 861, 'y': 431}, {'x': 861, 'y': 429}, {'x': 861, 'y': 429}, {'x': 861, 'y': 428}, {'x': 861, 'y': 429}, {'x': 859, 'y': 430}, {'x': 859, 'y': 431}, {'x': 858, 'y': 433}, {'x': 858, 'y': 433}, {'x': 858, 'y': 434}, {'x': 858, 'y': 436}, {'x': 858, 'y': 436}, {'x': 858, 'y': 437}, {'x': 858, 'y': 439}, {'x': 858, 'y': 440}, {'x': 858, 'y': 442}, {'x': 858, 'y': 443}, {'x': 858, 'y': 443}, {'x': 858, 'y': 445}, {'x': 858, 'y': 446}, {'x': 858, 'y': 448}, {'x': 858, 'y': 450}, {'x': 858, 'y': 451}, {'x': 858, 'y': 452}, {'x': 858, 'y': 454}, {'x': 858, 'y': 455}, {'x': 858, 'y': 456}, {'x': 858, 'y': 457}, {'x': 858, 'y': 460}, {'x': 858, 'y': 460}, {'x': 858, 'y': 462}, {'x': 859, 'y': 463}, {'x': 859, 'y': 463}, {'x': 859, 'y': 465}, {'x': 859, 'y': 466}, {'x': 860, 'y': 468}, {'x': 860, 'y': 469}, {'x': 861, 'y': 469}, {'x': 861, 'y': 470}, {'x': 861, 'y': 471}, {'x': 861, 'y': 472}, {'x': 861, 'y': 473}]",45T3K,45T3KI
9142,0,2,16,0,"[{'x': 861, 'y': 470}, {'x': 860, 'y': 466}, {'x': 859, 'y': 462}, {'x': 858, 'y': 460}, {'x': 856, 'y': 456}, {'x': 855, 'y': 454}, {'x': 855, 'y': 453}, {'x': 855, 'y': 451}, {'x': 855, 'y': 449}, {'x': 855, 'y': 448}, {'x': 853, 'y': 447}, {'x': 852, 'y': 446}, {'x': 852, 'y': 445}, {'x': 851, 'y': 444}, {'x': 851, 'y': 443}, {'x': 851, 'y': 442}, {'x': 850, 'y': 441}, {'x': 849, 'y': 440}, {'x': 848, 'y': 439}, {'x': 848, 'y': 438}, {'x': 847, 'y': 438}, {'x': 847, 'y': 437}, {'x': 846, 'y': 437}, {'x': 845, 'y': 436}, {'x': 844, 'y': 435}, {'x': 844, 'y': 434}, {'x': 844, 'y': 433}, {'x': 843, 'y': 431}, {'x': 843, 'y': 431}, {'x': 843, 'y': 429}, {'x': 843, 'y': 428}, {'x': 843, 'y': 426}, {'x': 843, 'y': 425}, {'x': 843, 'y': 424}, {'x': 843, 'y': 423}, {'x': 843, 'y': 422}, {'x': 843, 'y': 421}, {'x': 843, 'y': 419}, {'x': 843, 'y': 418}, {'x': 843, 'y': 417}, {'x': 843, 'y': 416}, {'x': 843, 'y': 415}, {'x': 843, 'y': 414}, {'x': 843, 'y': 412}, {'x': 843, 'y': 411}, {'x': 843, 'y': 410}, {'x': 843, 'y': 409}, {'x': 843, 'y': 408}, {'x': 843, 'y': 406}, {'x': 842, 'y': 405}, {'x': 842, 'y': 405}, {'x': 842, 'y': 406}, {'x': 842, 'y': 407}, {'x': 842, 'y': 408}, {'x': 842, 'y': 409}, {'x': 842, 'y': 411}, {'x': 842, 'y': 413}, {'x': 842, 'y': 413}, {'x': 842, 'y': 414}, {'x': 842, 'y': 416}, {'x': 842, 'y': 417}, {'x': 842, 'y': 419}, {'x': 842, 'y': 420}, {'x': 842, 'y': 422}, {'x': 843, 'y': 423}, {'x': 843, 'y': 426}, {'x': 844, 'y': 429}, {'x': 844, 'y': 431}, {'x': 845, 'y': 434}, {'x': 845, 'y': 436}, {'x': 845, 'y': 439}, {'x': 846, 'y': 439}, {'x': 846, 'y': 442}, {'x': 847, 'y': 444}, {'x': 847, 'y': 446}, {'x': 847, 'y': 449}, {'x': 847, 'y': 449}, {'x': 847, 'y': 451}, {'x': 847, 'y': 452}, {'x': 847, 'y': 453}, {'x': 848, 'y': 455}, {'x': 848, 'y': 456}, {'x': 848, 'y': 457}, {'x': 848, 'y': 458}, {'x': 848, 'y': 459}]",45T3K,45T3KI
8615,0,1,8,0,"[{'x': 929, 'y': 439}, {'x': 921, 'y': 436}, {'x': 911, 'y': 434}, {'x': 901, 'y': 431}, {'x': 890, 'y': 429}, {'x': 880, 'y': 428}, {'x': 870, 'y': 426}, {'x': 860, 'y': 426}, {'x': 850, 'y': 426}, {'x': 840, 'y': 426}, {'x': 830, 'y': 426}, {'x': 823, 'y': 426}, {'x': 815, 'y': 426}, {'x': 810, 'y': 426}, {'x': 804, 'y': 428}, {'x': 800, 'y': 428}, {'x': 796, 'y': 429}, {'x': 795, 'y': 429}, {'x': 793, 'y': 431}, {'x': 790, 'y': 431}, {'x': 789, 'y': 431}, {'x': 787, 'y': 431}, {'x': 786, 'y': 431}, {'x': 786, 'y': 430}, {'x': 786, 'y': 431}, {'x': 786, 'y': 433}, {'x': 787, 'y': 434}, {'x': 787, 'y': 436}, {'x': 788, 'y': 439}, {'x': 788, 'y': 441}, {'x': 789, 'y': 442}, {'x': 789, 'y': 444}, {'x': 789, 'y': 446}, {'x': 790, 'y': 449}, {'x': 790, 'y': 450}, {'x': 790, 'y': 452}, {'x': 790, 'y': 454}, {'x': 792, 'y': 457}, {'x': 792, 'y': 458}, {'x': 792, 'y': 459}, {'x': 793, 'y': 461}, {'x': 793, 'y': 462}, {'x': 793, 'y': 463}, {'x': 793, 'y': 465}, {'x': 793, 'y': 466}, {'x': 793, 'y': 468}, {'x': 793, 'y': 469}, {'x': 793, 'y': 469}, {'x': 793, 'y': 471}, {'x': 793, 'y': 472}, {'x': 793, 'y': 473}, {'x': 793, 'y': 474}, {'x': 793, 'y': 475}]",2VwkJ,2Vwkj
36445,0,1,17,0,"[{'x': 829, 'y': 387}, {'x': 829, 'y': 389}, {'x': 829, 'y': 390}, {'x': 829, 'y': 391}, {'x': 829, 'y': 393}, {'x': 829, 'y': 393}, {'x': 829, 'y': 394}, {'x': 829, 'y': 396}, {'x': 829, 'y': 396}, {'x': 829, 'y': 397}, {'x': 829, 'y': 399}, {'x': 829, 'y': 400}, {'x': 829, 'y': 400}, {'x': 829, 'y': 402}, {'x': 829, 'y': 403}, {'x': 828, 'y': 403}, {'x': 828, 'y': 403}, {'x': 828, 'y': 405}, {'x': 828, 'y': 406}, {'x': 828, 'y': 408}, {'x': 828, 'y': 409}, {'x': 828, 'y': 410}, {'x': 828, 'y': 411}, {'x': 828, 'y': 412}, {'x': 828, 'y': 413}, {'x': 828, 'y': 415}, {'x': 828, 'y': 416}, {'x': 828, 'y': 417}, {'x': 828, 'y': 418}, {'x': 827, 'y': 418}, {'x': 827, 'y': 419}, {'x': 827, 'y': 420}, {'x': 827, 'y': 422}, {'x': 827, 'y': 423}, {'x': 827, 'y': 424}, {'x': 827, 'y': 425}, {'x': 827, 'y': 428}, {'x': 829, 'y': 429}, {'x': 829, 'y': 429}, {'x': 829, 'y': 432}, {'x': 829, 'y': 433}, {'x': 829, 'y': 436}, {'x': 829, 'y': 437}, {'x': 829, 'y': 438}, {'x': 829, 'y': 440}, {'x': 830, 'y': 442}, {'x': 830, 'y': 442}, {'x': 832, 'y': 445}, {'x': 832, 'y': 447}, {'x': 832, 'y': 448}, {'x': 832, 'y': 450}, {'x': 833, 'y': 451}, {'x': 833, 'y': 453}, {'x': 833, 'y': 454}, {'x': 833, 'y': 456}, {'x': 833, 'y': 457}, {'x': 833, 'y': 459}, {'x': 835, 'y': 460}, {'x': 835, 'y': 461}, {'x': 836, 'y': 463}, {'x': 836, 'y': 464}, {'x': 836, 'y': 465}, {'x': 836, 'y': 468}, {'x': 836, 'y': 469}, {'x': 836, 'y': 471}, {'x': 836, 'y': 471}, {'x': 836, 'y': 473}, {'x': 836, 'y': 474}, {'x': 837, 'y': 475}, {'x': 837, 'y': 474}]",5EjAS,5E5EiAS
13832,0,2,7,0,"[{'x': 837, 'y': 471}, {'x': 837, 'y': 465}, {'x': 838, 'y': 461}, {'x': 838, 'y': 456}, {'x': 839, 'y': 452}, {'x': 841, 'y': 446}, {'x': 841, 'y': 442}, {'x': 843, 'y': 437}, {'x': 844, 'y': 433}, {'x': 844, 'y': 429}, {'x': 845, 'y': 426}, {'x': 845, 'y': 423}, {'x': 845, 'y': 420}, {'x': 846, 'y': 418}, {'x': 846, 'y': 416}, {'x': 846, 'y': 414}, {'x': 846, 'y': 413}, {'x': 846, 'y': 411}, {'x': 846, 'y': 410}, {'x': 846, 'y': 409}, {'x': 846, 'y': 408}, {'x': 846, 'y': 407}, {'x': 846, 'y': 408}, {'x': 846, 'y': 409}, {'x': 847, 'y': 411}, {'x': 847, 'y': 412}, {'x': 847, 'y': 415}, {'x': 847, 'y': 419}, {'x': 847, 'y': 423}, {'x': 847, 'y': 427}, {'x': 846, 'y': 429}, {'x': 846, 'y': 433}, {'x': 846, 'y': 434}, {'x': 846, 'y': 437}, {'x': 846, 'y': 439}, {'x': 844, 'y': 440}, {'x': 844, 'y': 442}, {'x': 843, 'y': 443}, {'x': 843, 'y': 444}, {'x': 843, 'y': 445}, {'x': 843, 'y': 446}, {'x': 843, 'y': 447}, {'x': 842, 'y': 448}, {'x': 842, 'y': 449}, {'x': 842, 'y': 451}, {'x': 842, 'y': 453}, {'x': 842, 'y': 453}, {'x': 842, 'y': 454}, {'x': 842, 'y': 456}]",5EjAS,5EiAS
9311,1,1,16,0,"[{'x': 964, 'y': 446}, {'x': 957, 'y': 445}, {'x': 949, 'y': 442}, {'x': 941, 'y': 438}, {'x': 935, 'y': 435}, {'x': 927, 'y': 434}, {'x': 918, 'y': 430}, {'x': 914, 'y': 428}, {'x': 910, 'y': 426}, {'x': 905, 'y': 425}, {'x': 902, 'y': 422}, {'x': 898, 'y': 421}, {'x': 896, 'y': 420}, {'x': 893, 'y': 419}, {'x': 890, 'y': 417}, {'x': 888, 'y': 416}, {'x': 884, 'y': 416}, {'x': 882, 'y': 416}, {'x': 881, 'y': 415}, {'x': 879, 'y': 415}, {'x': 876, 'y': 415}, {'x': 874, 'y': 415}, {'x': 873, 'y': 415}, {'x': 871, 'y': 415}, {'x': 870, 'y': 415}, {'x': 869, 'y': 415}, {'x': 868, 'y': 415}, {'x': 867, 'y': 415}, {'x': 866, 'y': 415}, {'x': 864, 'y': 416}, {'x': 864, 'y': 416}, {'x': 864, 'y': 417}, {'x': 864, 'y': 419}, {'x': 864, 'y': 420}, {'x': 864, 'y': 423}, {'x': 863, 'y': 425}, {'x': 863, 'y': 428}, {'x': 863, 'y': 429}, {'x': 863, 'y': 431}, {'x': 863, 'y': 432}, {'x': 861, 'y': 433}, {'x': 861, 'y': 434}, {'x': 861, 'y': 435}, {'x': 861, 'y': 436}, {'x': 861, 'y': 437}, {'x': 861, 'y': 438}, {'x': 861, 'y': 439}, {'x': 859, 'y': 439}, {'x': 859, 'y': 440}, {'x': 859, 'y': 442}, {'x': 859, 'y': 442}, {'x': 859, 'y': 443}, {'x': 859, 'y': 445}, {'x': 859, 'y': 445}, {'x': 859, 'y': 446}, {'x': 861, 'y': 448}, {'x': 861, 'y': 449}, {'x': 862, 'y': 449}, {'x': 862, 'y': 451}, {'x': 863, 'y': 452}, {'x': 863, 'y': 453}, {'x': 863, 'y': 454}, {'x': 863, 'y': 455}, {'x': 863, 'y': 457}, {'x': 863, 'y': 458}, {'x': 863, 'y': 460}, {'x': 863, 'y': 461}, {'x': 863, 'y': 462}, {'x': 863, 'y': 465}, {'x': 863, 'y': 465}, {'x': 863, 'y': 466}, {'x': 863, 'y': 468}, {'x': 863, 'y': 469}, {'x': 863, 'y': 471}, {'x': 863, 'y': 471}, {'x': 863, 'y': 473}, {'x': 863, 'y': 474}, {'x': 863, 'y': 473}]",5EjAS,5EjAS
6364,1,1,11,0,"[{'x': 829, 'y': 411}, {'x': 827, 'y': 410}, {'x': 825, 'y': 409}, {'x': 825, 'y': 408}, {'x': 824, 'y': 406}, {'x': 823, 'y': 406}, {'x': 822, 'y': 406}, {'x': 821, 'y': 405}, {'x': 821, 'y': 403}, {'x': 820, 'y': 403}, {'x': 819, 'y': 403}, {'x': 818, 'y': 403}, {'x': 818, 'y': 404}, {'x': 818, 'y': 405}, {'x': 818, 'y': 406}, {'x': 818, 'y': 407}, {'x': 818, 'y': 408}, {'x': 818, 'y': 409}, {'x': 818, 'y': 411}, {'x': 818, 'y': 413}, {'x': 818, 'y': 413}, {'x': 817, 'y': 413}, {'x': 816, 'y': 414}, {'x': 816, 'y': 418}, {'x': 819, 'y': 424}, {'x': 822, 'y': 428}, {'x': 824, 'y': 433}, {'x': 826, 'y': 437}, {'x': 829, 'y': 440}, {'x': 830, 'y': 444}, {'x': 832, 'y': 446}, {'x': 832, 'y': 448}, {'x': 833, 'y': 450}, {'x': 835, 'y': 451}, {'x': 835, 'y': 453}, {'x': 836, 'y': 454}, {'x': 836, 'y': 455}, {'x': 836, 'y': 457}, {'x': 836, 'y': 459}, {'x': 838, 'y': 460}, {'x': 838, 'y': 462}, {'x': 838, 'y': 463}, {'x': 838, 'y': 463}, {'x': 838, 'y': 465}, {'x': 838, 'y': 466}, {'x': 838, 'y': 468}, {'x': 838, 'y': 469}, {'x': 838, 'y': 469}, {'x': 839, 'y': 469}, {'x': 839, 'y': 471}, {'x': 839, 'y': 472}, {'x': 839, 'y': 472}, {'x': 839, 'y': 473}, {'x': 841, 'y': 475}, {'x': 841, 'y': 476}, {'x': 841, 'y': 477}, {'x': 841, 'y': 478}]",1fNIA,1fNIA
